state_fips,Code,region,division,county_name,state_name,pop1970,pop1971,pop1972,pop1973,pop1974,pop1975,pop1976,pop1977,pop1978,pop1979,pop1980,pop1981,pop1982,pop1983,pop1984,pop1985,pop1986,pop1987,pop1988,pop1989,pop1999,pop1998,pop1997,pop1996,pop1995,pop1994,pop1993,pop1992,pop1991,pop1990,pop2000,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006
12,130100,3,5,Collier County,Florida,38040,42700,49100,54800,58400,63600,66100,69400,74800,81900,85971,93473,99902,104265,110105,115584,121311,127921,135413,144790,207029,199775,192823,185998,180924,176567,170691,165168,160488,154220,251377,264590,276049,286173,296678,307864,314649
12,131000,3,5,Columbia County,Florida,25250,26300,27600,28600,29400,30600,31100,31900,33100,34500,35399,36571,37104,37599,38564,39312,39847,40115,40613,41892,53738,52914,51653,50555,49436,47860,45768,44293,43512,42820,56513,57497,58404,60134,61587,64059,67007
12,130400,3,5,DeSoto County,Florida,1267792,1325000,1377400,1409500,1448700,1493300,1511600,1530800,1542000,1584600,1625509,1710380,1727093,1744006,1755583,1776908,1801410,1831362,1868311,1908921,24636,24708,24743,24727,25015,24865,24617,24336,24470,23938,32209,32834,33032,34005,34854,35060,35315
12,130800,3,5,Dixie County,Florida,13060,14100,14400,15100,16900,17300,17500,17700,18000,18600,19039,19669,20230,20528,21055,21405,21731,22319,22851,23516,12919,12869,12678,12315,12106,11717,11412,11245,11017,10658,13827,13913,13965,13923,14259,14630,14964
12,532300,3,5,Duval County,Florida,5480,5500,5800,5900,6200,6600,6800,6800,7100,7400,7751,7901,8257,8718,8812,8925,9155,9508,9746,10243,738483,734664,730176,721140,704142,701636,699750,699460,688877,676844,778879,790344,801343,810215,818375,826791,837964
12,530800,3,5,Escambia County,Florida,528865,536000,541100,545900,562700,558700,560500,559300,562200,561200,571003,580759,587011,595612,606837,619897,635890,648789,661513,659500,282432,284098,280039,274519,271585,271247,268585,269471,265942,262958,294410,297171,297365,297127,295939,295624,295426
12,533300,3,5,Flagler County,Florida,205334,211100,217900,219100,221600,227500,231700,233500,232900,233700,233794,240526,243310,249587,250128,253383,257751,261999,258229,262567,49110,47043,44920,42385,40259,37854,35843,33581,31533,29481,49832,53704,57542,62443,68737,76045,83084
12,530300,3,5,Franklin County,Florida,4454,4500,5200,6000,6400,7200,8200,8800,9400,10400,10913,12346,13074,14065,15354,16675,18399,20409,22935,25782,9978,10100,10102,10128,10132,9898,9713,9354,9278,8960,11057,9900,10010,10062,10075,10167,10264
12,533400,3,5,Gadsden County,Florida,7065,7000,7100,7100,7300,7300,7200,7200,7300,7600,7661,7728,7938,8084,8433,8467,8530,8726,8858,8940,44077,44007,44122,44016,43244,42885,42619,42121,42222,41242,45087,45579,45417,45102,45858,46207,46658
12,532500,3,5,Gilchrist County,Florida,39184,39400,40100,39800,39200,40100,39800,40100,40400,40900,41674,41996,41991,42016,41839,42082,41977,42247,41897,41024,14056,13819,13363,12921,12289,11924,11199,10447,10311,9747,14437,14631,15053,15596,15901,16480,16865
12,532900,3,5,Glades County,Florida,3551,3800,4100,4400,4700,4900,5000,5300,5400,5700,5767,6372,6838,7016,7407,7724,7914,8121,8764,9179,8693,8586,8447,8465,7642,7588,7455,7448,7517,7601,10576,10796,10930,10989,11145,11265,11230
12,530900,3,5,Gulf County,Florida,3669,4000,4200,4400,4400,5700,5400,5700,5400,5900,5992,6065,6261,6346,6642,6845,6813,6979,7124,7461,13562,13490,13499,13403,13256,13019,12366,11567,11515,11506,13332,15702,13171,13551,13688,13970,14043
12,530400,3,5,Hamilton County,Florida,10096,10200,9900,9900,10100,10400,10500,10500,10500,10500,10658,10582,10775,10844,10948,11185,11251,11331,11485,11538,12785,12680,12489,12450,11955,11521,11321,11333,11238,10978,13327,13735,13741,13955,14057,13938,14215
12,530500,3,5,Hardee County,Florida,7787,8000,7900,8000,8000,8500,8600,8700,8800,8800,8761,8891,9082,9131,9371,9459,9413,9668,10273,10752,21017,21041,21060,20986,21394,21266,21153,20921,19982,19542,26938,26889,27575,27724,28009,28274,28621
12,530100,3,5,Hendry County,Florida,14889,15700,16900,17700,18800,17000,17800,18300,20100,19400,20357,20388,20267,19815,19609,19511,19717,19530,19231,19517,29463,29392,29259,28704,28628,28401,27766,27414,26904,25806,36210,36508,36842,37141,38076,39585,40459
12,530600,3,5,Hernando County,Florida,11859,12400,13300,13700,14800,15100,15400,16000,17200,17900,18599,19840,20503,21255,21869,22393,23135,24122,25038,25813,128482,126590,123991,121109,118743,116758,113203,109680,106828,102705,130802,134367,138263,143340,150411,158135,165409
12,532600,3,5,Highlands County,Florida,17004,20000,23300,27400,27500,30800,31900,34300,36900,40600,44469,50612,55341,60271,66667,72522,77854,83718,89839,95307,74795,74918,75031,74766,74227,73498,72379,71140,70171,68957,87366,88638,90074,90948,93097,95687,97987
12,532800,3,5,Hillsborough County,Florida,29507,31900,33900,35900,40000,41100,41600,42000,43600,45800,47526,50315,52286,53670,55636,57508,59375,62119,64325,66334,940484,925413,909579,893438,882517,872452,864483,854908,844773,835937,998948,1026300,1051045,1071772,1099350,1131542,1157738
12,530700,3,5,Holmes County,Florida,490265,513100,533400,564600,586600,593300,601800,607700,620100,638400,646939,670180,688100,709700,731907,756424,777630,798473,816682,827379,18761,18623,18389,17998,17844,16931,16462,16258,15934,15815,18564,18688,18709,18990,18978,19095,19285
12,533100,3,5,Indian River County,Florida,10720,11400,11700,12100,12600,13200,14100,14400,14800,15100,14723,15114,15255,15251,15177,15102,15216,15153,15403,15772,100253,99112,97904,96458,96010,95138,94012,93600,92280,90868,112947,115347,117949,120205,124480,127357,130100
12,370800,3,5,Jackson County,Florida,35992,37600,40600,43700,45800,47300,48200,50500,53300,57900,59896,63946,67499,70419,73792,75879,78776,81171,83885,87542,44549,44498,44547,44376,44447,43829,43534,43101,41937,41423,46755,46348,46463,46780,47594,48825,49288
12,370200,3,5,Jefferson County,Florida,34434,35100,36000,36300,38400,38700,38900,39000,39400,39500,39154,39821,39853,39789,40042,40478,40511,41189,40926,41258,13090,13196,13065,12934,12859,12599,12330,12227,11904,11361,12902,13400,13749,14010,14362,14458,14677
12,370300,3,5,Lafayette County,Florida,8778,8500,8900,9500,9500,9700,10000,10200,10500,10500,10703,10824,10947,10966,11068,10857,10795,10818,10922,11141,6477,6318,6235,6298,6260,5800,5572,5640,5635,5618,7022,7187,7288,7326,7499,7919,8045
12,370700,3,5,Lake County,Florida,2892,2800,3000,3100,3200,3300,3400,3500,3800,4000,4035,4045,4126,4258,4434,4518,4831,5297,5422,5431,209812,202115,194616,186940,179828,173161,167212,162015,157880,153559,210528,224170,234916,246598,261665,276822,290435
12,370400,3,5,Lee County,Florida,69305,73400,77700,82900,86300,89400,92000,95600,98000,101500,104870,109730,113470,117771,123009,126325,131084,137292,141134,146717,400542,392909,385771,379584,374395,367161,358666,352678,347231,338271,440888,459115,475484,491971,514477,544196,571344
12,371700,3,5,Leon County,Florida,105216,116900,127700,137300,146800,154900,159600,174000,182900,192600,205266,218795,230932,241554,255299,267107,280483,295262,306842,322253,215926,215116,214241,212476,212077,210170,205591,200999,199619,193674,239452,239142,239573,242300,242910,244220,245625
12,370900,3,5,Levy County,Florida,103047,110300,117200,123700,131600,128100,130200,134700,139300,142200,148655,154059,157428,160596,164384,167760,170479,175225,180719,187965,32386,31685,31098,30254,29682,28830,28086,27119,26553,26093,34450,35063,35830,36261,37207,38031,39076
12,371200,3,5,Liberty County,Florida,12756,13100,14600,15500,15900,16800,17300,17900,18300,19300,19870,20827,21708,22081,22583,23126,23762,24126,24470,25273,6703,6732,6744,6555,6454,6252,5755,5680,5726,5585,7021,7024,7186,7315,7419,7727,7782
12,371400,3,5,Madison County,Florida,3379,3700,3700,3800,3900,4000,4100,4100,4100,4200,4260,4283,4434,4711,4722,4761,4958,5152,5119,5430,17919,17740,17557,17524,17340,17190,16947,16808,16727,16590,18733,18838,18675,18750,19001,18981,19210
12,371500,3,5,Manatee County,Florida,13481,13900,14400,14300,14200,14700,14700,14800,14800,14800,14894,15163,15262,15370,15461,15509,15646,15727,15802,16444,243531,239629,235003,231993,228865,225815,222404,218783,216883,213179,264002,272371,280206,287109,295876,306254,313298
12,370500,3,5,Marion County,Florida,97115,100900,106000,114200,121500,126300,128800,131800,137000,143600,148445,157250,163625,168924,174305,180373,185854,191155,197338,204957,245975,241269,235737,230120,225256,219340,211727,207292,202641,196885,258916,265023,272341,280578,291396,303448,316183
12,371600,3,5,Martin County,Florida,69030,76700,81100,89700,97400,99700,105300,109800,112600,117800,122488,130907,137381,145069,151521,159464,167170,174370,180277,187560,118117,115949,113786,111928,109775,108599,106791,104805,103953,101850,126731,129236,131792,134920,137593,139282,139393
12,370600,3,5,Miami-Dade County,Florida,28035,31000,34700,40700,46300,48600,50400,52800,56700,61100,64014,68498,72508,75547,78723,81835,85581,90129,93566,97382,2175634,2150877,2132112,2107360,2066532,2028636,1998388,2002357,1976618,1942794,2253362,2288121,2316632,2334373,2354000,2377725,2402208
12,370100,3,5,Monroe County,Florida,52586,54600,55000,59100,57100,61000,59200,58600,62900,64600,63188,65733,66797,67931,69450,70522,72449,74222,75822,77058,79941,80853,80906,81351,81465,81606,82180,79665,78982,78226,79589,79152,79030,78827,77949,76140,74737
12,371100,3,5,Nassau County,Florida,20626,21600,23200,24900,26300,28700,30400,31200,32000,32600,32894,33713,34772,35251,36393,37707,39099,40490,41510,42983,56811,55405,53970,52182,50662,49479,48294,46858,45461,44247,57663,59127,60520,61518,63005,64668,66707
12,371300,3,5,Okaloosa County,Florida,88187,90700,95700,97600,98700,105500,105300,107700,108900,111300,109920,113508,116608,121210,125206,129469,133295,137206,139885,142189,170049,168532,167633,165627,163298,160735,157407,152887,148209,144467,170498,171723,175173,177599,180678,181221,180291
12,371000,3,5,Okeechobee County,Florida,11233,12900,14100,15200,16100,17200,17800,18200,19000,19900,20264,21881,23015,23414,24215,25084,26522,27378,28170,29255,32386,31971,30901,30654,30186,30488,30746,30433,30380,29756,35910,36383,37015,37532,39003,39722,40406
12,810000,3,5,Orange County,Florida,344311,364800,383600,403700,421800,422300,429300,436200,447800,462300,470867,489347,505072,524197,543276,561549,583092,604449,621831,650501,817206,804489,785097,764053,749729,740376,727375,712932,699668,684473,896344,926178,944711,962823,988649,1021884,1043500
12,310100,3,5,Osceola County,Florida,25267,28600,31400,35400,39200,39100,40400,41700,43100,46400,49287,55927,60329,65157,71304,77015,81963,87327,93245,99168,150596,145744,140908,135868,130729,126354,123100,119046,115854,110012,172493,183443,194281,206095,220217,231482,244045
12,310200,3,5,Palm Beach County,Florida,348993,371500,391800,427900,456700,475000,487800,499800,518300,550900,576754,620590,645890,667449,693847,723005,753379,784835,815019,842086,1049420,1032872,1014725,993411,975249,957565,934331,911023,890406,869964,1131184,1158583,1187221,1210844,1241846,1264956,1274013
12,429000,3,5,Pasco County,Florida,75955,89000,103200,116800,126200,141200,149000,159600,169400,184400,193661,207784,217303,225249,233573,242026,251636,260783,269483,275755,330704,325129,318439,311739,304974,298612,291714,286585,284908,281781,344765,359361,372924,387796,407989,430053,450171
12,420700,3,5,Pinellas County,Florida,522329,558600,592100,624700,654200,660600,669700,676600,691400,709900,728531,748829,761982,779154,793630,806046,816471,824223,829541,840880,878499,877273,872993,868983,868979,866222,863404,862399,862109,855149,921482,923695,924546,924907,926350,926810,924413
12,421000,3,5,Polk County,Florida,228515,241500,252400,262000,274000,284400,289600,296000,301200,312700,321652,332973,339930,346080,354414,363802,372057,380106,389160,398231,457347,452649,446718,440094,435212,428928,422004,418207,412409,407222,483924,491976,499880,510135,523531,541910,561606
12,421100,3,5,Putnam County,Florida,36424,38600,40400,41600,43300,44800,45800,47300,47600,49400,50549,51685,53613,55748,57164,58359,59800,62073,62293,64018,70215,70305,70035,69738,69066,68543,67724,66879,66271,65334,70423,70460,71123,71617,72459,73343,74083
12,421300,3,5,St. Johns County,Florida,31035,32700,33900,35800,38300,40300,41700,43800,46200,48600,51303,54443,56861,59336,62684,66460,69931,72520,76318,80458,119685,116065,111561,106757,101977,98319,94460,90105,87596,84825,123135,130082,136292,142767,152583,161211,169224
12,420500,3,5,St. Lucie County,Florida,50836,53600,55400,62200,66500,69200,71700,74200,77300,82100,87182,95284,101092,105866,111156,115949,121383,127710,134074,141851,181850,179360,177446,174392,171207,168774,164721,161013,157065,152451,192695,198172,205258,213741,226914,239970,252724
12,422800,3,5,Santa Rosa County,Florida,37741,40000,43100,45300,46000,48200,50500,51900,53600,55500,55988,58951,60595,62693,65129,67360,69777,72874,75676,79087,120952,117678,113777,108620,104099,99369,94928,90341,85773,82521,117743,121875,127295,132109,137986,142442,144561
12,429000,3,5,Sarasota County,Florida,120413,131700,138700,150600,160700,162600,167800,174900,185100,195000,202251,212922,221098,230632,239277,246263,252685,259086,265492,271278,306546,303341,300275,296924,294583,291830,287527,284880,284045,279317,325957,333341,339988,346507,355468,365117,369535
